1033,32,Xã Pố Lồ,01033
1036,32,Xã Bản Phùng,01036
1039,32,Xã Túng Sán,01039
1042,32,Xã Chiến Phố,01042
1045,32,Xã Đản Ván,01045
1048,32,Xã Tụ Nhân,01048
1051,32,Xã Tân Tiến,01051
1054,32,Xã Nàng Đôn,01054
1057,32,Xã Pờ Ly Ngài,01057
1060,32,Xã Sán Xả Hồ,01060
1063,32,Xã Bản Luốc,01063
1066,32,Xã Ngàm Đăng Vài,01066
1069,32,Xã Bản Nhùng,01069
1072,32,Xã Tả Sử Choóng,01072
1075,32,Xã Nậm Dịch,01075
1078,32,Xã Bản Péo,01078
1081,32,Xã Hồ Thầu,01081
1084,32,Xã Nam Sơn,01084
1087,32,Xã Nậm Tỵ,01087
1090,32,Xã Thông Nguyên,01090
1093,32,Xã Nậm Khòa,01093
1096,33,Thị trấn Cốc Pài,01096
1099,33,Xã Nàn Xỉn,01099
1102,33,Xã Bản Díu,01102
1105,33,Xã Chí Cà,01105
1108,33,Xã Xín Mần,01108
1111,33,Xã Trung Thịnh,01111
1114,33,Xã Thèn Phàng,01114
1117,33,Xã Ngán Chiên,01117
1120,33,Xã Pà Vầy Sủ,01120
1123,33,Xã Cốc Rế,01123
1126,33,Xã Thu Tà,01126
1129,33,Xã Nàn Ma,01129
1132,33,Xã Tả Nhìu,01132
1135,33,Xã Bản Ngò,01135
1138,33,Xã Chế Là,01138
1141,33,Xã Nấm Dẩn,01141
1144,33,Xã Quảng Nguyên,01144
1147,33,Xã Nà Chì,01147
